transaction_id,transaction_date,customer_id,customer_name,product_id,product_name,product_category,region,state,sales_channel,quantity,unit_price,discount,sales_amount,cost,profit,payment_method
1009344,2025-12-20,14915,Customer 14915,P1008,USB-C Hub,Electronics,Southeast,South Carolina,Store,2,39.99,0.1,71.98,38.0,33.98,Cash
1009345,2026-02-28,12175,Customer 12175,P1010,Office Chair,Office,Midwest,Indiana,Mobile App,2,229.99,0.05,436.98,270.0,166.98,Credit Card
1009346,2025-07-14,10801,Customer 10801,P1018,Bluetooth Speaker,Electronics,Midwest,Indiana,Mobile App,1,59.99,0.05,56.99,31.0,25.99,PayPal
1009347,2025-02-16,11894,Customer 11894,P1018,Wireless Mouse,Office,Southeast,Florida,Online,1,39.99,0.1,35.99,18.0,17.99,Credit Card
1009348,2025-07-07,14826,Customer 14826,P1005,Desk Lamp,Office,West,Utah,Store,1,49.99,0.0,49.99,24.0,25.99,Credit Card
1009349,2025-04-22,11845,Customer 11845,P1022,T-Shirt,Clothing,Southwest,Nevada,Online,1,24.99,0.0,24.99,10.0,14.99,Credit Card
1009350,2025-07-03,10442,Customer 10442,P1001,Mechanical Keyboard,Office,Northeast,Pennsylvania,Online,2,99.99,0.05,189.98,102.0,87.98,Debit Card
1009351,2025-08-27,13829,Customer 13829,P1016,Cookware Set,Home & Kitchen,Southwest,Oklahoma,Online,2,129.99,0.15,220.98,144.0,76.98,Debit Card
1009352,2025-12-28,11316,Customer 11316,P1019,USB-C Hub,Electronics,Midwest,Illinois,Online,3,39.99,0.1,107.97,57.0,50.97,Cash
1009353,2025-05-02,12909,Customer 12909,P1003,USB-C Hub,Electronics,Southeast,Georgia,Online,2,39.99,0.2,63.98,38.0,25.98,Debit Card
1009354,2026-03-05,10704,Customer 10704,P1004,Wireless Mouse,Office,Southwest,Texas,Store,2,39.99,0.05,75.98,36.0,39.98,Mobile Pay
1009355,2025-03-21,12286,Customer 12286,P1022,Camping Tent,Sports & Outdoors,Southwest,Texas,Store,1,179.99,0.05,170.99,96.0,74.99,Mobile Pay
1009356,2025-10-29,14122,Customer 14122,P1011,Hoodie,Clothing,Southeast,Florida,Store,1,54.99,0.1,49.49,25.0,24.49,Debit Card
1009357,2026-04-13,10500,Customer 10500,P1015,Coffee Maker,Home & Kitchen,West,Washington,Online,2,89.99,0.15,152.98,96.0,56.98,Debit Card
1009358,2026-01-17,13481,Customer 13481,P1013,Water Bottle,Sports & Outdoors,Southwest,Texas,Online,2,24.99,0.0,49.98,19.0,30.98,Credit Card
1009359,2025-09-10,10195,Customer 10195,P1010,Bluetooth Speaker,Electronics,Midwest,Wisconsin,Online,1,59.99,0.0,59.99,31.0,28.99,PayPal
1009360,2025-07-12,12548,Customer 12548,P1015,Water Bottle,Sports & Outdoors,Northeast,Connecticut,Online,3,24.99,0.0,74.97,28.5,46.47,Credit Card
1009361,2025-12-14,14540,Customer 14540,P1008,Blender,Home & Kitchen,Southeast,Virginia,Online,3,69.99,0.0,209.97,108.0,101.97,Debit Card
1009362,2025-09-30,14696,Customer 14696,P1011,USB-C Hub,Electronics,Midwest,Michigan,Online,5,39.99,0.0,199.95,95.0,104.95,PayPal
1009363,2026-04-20,11566,Customer 11566,P1015,Dumbbell Set,Sports & Outdoors,Midwest,Ohio,Online,4,89.99,0.2,287.97,196.0,91.97,Credit Card
1009364,2025-03-29,10891,Customer 10891,P1006,Office Chair,Office,Midwest,Wisconsin,Store,1,229.99,0.25,172.49,135.0,37.49,Credit Card
1009365,2026-02-25,11380,Customer 11380,P1009,Dumbbell Set,Sports & Outdoors,Southwest,Oklahoma,Store,1,89.99,0.1,80.99,49.0,31.99,Debit Card
1009366,2025-01-29,11814,Customer 11814,P1020,Jacket,Clothing,Southeast,Georgia,Online,1,119.99,0.1,107.99,63.0,44.99,Debit Card
1009367,2026-06-01,11796,Customer 11796,P1006,USB-C Hub,Electronics,Southwest,Nevada,Online,3,39.99,0.0,119.97,57.0,62.97,Mobile Pay
1009368,2025-09-06,10048,Customer 10048,P1007,Smart Watch,Electronics,West,Colorado,Store,3,149.99,0.0,449.97,258.0,191.97,Credit Card
1009369,2025-01-06,12378,Customer 12378,P1018,Air Fryer,Home & Kitchen,Southwest,Texas,Online,2,119.99,0.0,239.98,134.0,105.98,Credit Card
1009370,2026-06-18,12109,Customer 12109,P1012,Office Chair,Office,Southwest,New Mexico,Store,1,229.99,0.0,229.99,135.0,94.99,Debit Card
1009371,2025-04-23,10680,Customer 10680,P1023,Air Fryer,Home & Kitchen,West,Utah,Store,2,119.99,0.1,215.98,134.0,81.98,Debit Card
1009372,2026-05-19,10256,Customer 10256,P1002,USB-C Hub,Electronics,Northeast,Massachusetts,Online,1,39.99,0.0,39.99,19.0,20.99,Mobile Pay
1009373,2026-02-03,10489,Customer 10489,P1002,Portable Charger,Electronics,Southwest,Texas,Mobile App,1,34.99,0.2,27.99,17.5,10.49,Mobile Pay
1009374,2026-05-05,11073,Customer 11073,P1005,Monitor Stand,Office,West,Colorado,Mobile App,1,64.99,0.05,61.74,31.0,30.74,Mobile Pay
1009375,2025-12-09,12028,Customer 12028,P1021,USB-C Hub,Electronics,Midwest,Michigan,Online,1,39.99,0.0,39.99,19.0,20.99,Credit Card
1009376,2025-07-19,10979,Customer 10979,P1004,Blender,Home & Kitchen,Southeast,Virginia,Online,4,69.99,0.2,223.97,144.0,79.97,Credit Card
1009377,2025-09-17,14672,Customer 14672,P1004,USB-C Hub,Electronics,West,Utah,Mobile App,1,39.99,0.2,31.99,19.0,12.99,Mobile Pay
1009378,2026-02-14,12828,Customer 12828,P1011,Yoga Mat,Sports & Outdoors,Northeast,Connecticut,Mobile App,1,34.99,0.0,34.99,15.0,19.99,Credit Card
1009379,2025-09-10,13811,Customer 13811,P1025,Desk Lamp,Office,Southeast,Georgia,Online,1,49.99,0.15,42.49,24.0,18.49,Credit Card
1009380,2026-05-27,11446,Customer 11446,P1011,Bluetooth Speaker,Electronics,Northeast,New Jersey,Store,1,59.99,0.0,59.99,31.0,28.99,Mobile Pay
1009381,2025-10-27,11590,Customer 11590,P1011,T-Shirt,Clothing,Midwest,Ohio,Online,1,24.99,0.0,24.99,10.0,14.99,Credit Card
1009382,2025-02-03,10411,Customer 10411,P1005,Mechanical Keyboard,Office,Southeast,Florida,Online,1,99.99,0.0,99.99,51.0,48.99,Mobile Pay
1009383,2025-02-09,12005,Customer 12005,P1011,Monitor Stand,Office,Midwest,Wisconsin,Online,4,64.99,0.1,233.96,124.0,109.96,PayPal
1009384,2025-09-01,13351,Customer 13351,P1022,Cookware Set,Home & Kitchen,West,Washington,Store,2,129.99,0.0,259.98,144.0,115.98,Credit Card
1009385,2025-01-17,10950,Customer 10950,P1023,Cookware Set,Home & Kitchen,Midwest,Wisconsin,Online,1,129.99,0.0,129.99,72.0,57.99,Credit Card
1009386,2025-07-23,10835,Customer 10835,P1013,Yoga Mat,Sports & Outdoors,Midwest,Illinois,Store,1,34.99,0.0,34.99,15.0,19.99,Credit Card
1009387,2025-05-24,10746,Customer 10746,P1013,Wireless Headphones,Electronics,West,Oregon,Online,1,79.99,0.0,79.99,42.0,37.99,Mobile Pay
1009388,2026-04-06,11141,Customer 11141,P1020,Desk Lamp,Office,West,California,Online,1,49.99,0.0,49.99,24.0,25.99,Debit Card
1009389,2026-04-26,10043,Customer 10043,P1023,Portable Charger,Electronics,Southeast,Georgia,Mobile App,1,34.99,0.25,26.24,17.5,8.74,Cash
1009390,2025-11-12,12777,Customer 12777,P1015,Electric Kettle,Home & Kitchen,Northeast,New Jersey,Mobile App,1,44.99,0.05,42.74,23.0,19.74,Debit Card
1009391,2026-03-14,11048,Customer 11048,P1001,Wireless Mouse,Office,Midwest,Wisconsin,Online,3,39.99,0.1,107.97,54.0,53.97,Debit Card
1009392,2026-06-30,14888,Customer 14888,P1002,Portable Charger,Electronics,West,California,Store,2,34.99,0.1,62.98,35.0,27.98,Mobile Pay
1009393,2026-06-01,14098,Customer 14098,P1001,Wireless Headphones,Electronics,Midwest,Wisconsin,Store,1,79.99,0.05,75.99,42.0,33.99,Credit Card
1009394,2025-01-31,14112,Customer 14112,P1016,Monitor Stand,Office,Southeast,South Carolina,Online,3,64.99,0.15,165.72,93.0,72.72,Debit Card
1009395,2025-08-29,12422,Customer 12422,P1011,Air Fryer,Home & Kitchen,Southwest,Texas,Online,1,119.99,0.1,107.99,67.0,40.99,Mobile Pay
1009396,2025-06-20,14086,Customer 14086,P1006,Yoga Mat,Sports & Outdoors,Southwest,Nevada,Online,2,34.99,0.2,55.98,30.0,25.98,Credit Card
1009397,2025-05-18,12618,Customer 12618,P1009,T-Shirt,Clothing,Midwest,Wisconsin,Online,1,24.99,0.1,22.49,10.0,12.49,Credit Card
1009398,2025-10-30,13270,Customer 13270,P1009,Water Bottle,Sports & Outdoors,West,California,Online,3,24.99,0.0,74.97,28.5,46.47,Credit Card
1009399,2025-01-31,14559,Customer 14559,P1022,Yoga Mat,Sports & Outdoors,Southwest,Texas,Store,2,34.99,0.0,69.98,30.0,39.98,Mobile Pay
1009400,2025-04-30,11487,Customer 11487,P1022,Bluetooth Speaker,Electronics,Southwest,Oklahoma,Online,2,59.99,0.05,113.98,62.0,51.98,Credit Card
1009401,2025-04-21,12755,Customer 12755,P1025,Water Bottle,Sports & Outdoors,Southwest,New Mexico,Online,4,24.99,0.2,79.97,38.0,41.97,Debit Card
1009402,2026-06-13,12943,Customer 12943,P1017,Camping Tent,Sports & Outdoors,Southwest,Arizona,Mobile App,3,179.99,0.2,431.98,288.0,143.98,Mobile Pay
1009403,2026-05-16,14683,Customer 14683,P1022,Mechanical Keyboard,Office,Midwest,Michigan,Online,2,99.99,0.05,189.98,102.0,87.98,PayPal
1009404,2026-01-14,13990,Customer 13990,P1014,Mechanical Keyboard,Office,Midwest,Ohio,Mobile App,2,99.99,0.0,199.98,102.0,97.98,Credit Card
1009405,2025-08-27,10823,Customer 10823,P1006,Coffee Maker,Home & Kitchen,Southwest,Nevada,Store,1,89.99,0.0,89.99,48.0,41.99,Credit Card
1009406,2025-11-28,10897,Customer 10897,P1004,Portable Charger,Electronics,Midwest,Ohio,Online,2,34.99,0.05,66.48,35.0,31.48,Credit Card
1009407,2025-12-25,10519,Customer 10519,P1018,Blender,Home & Kitchen,Midwest,Illinois,Store,1,69.99,0.0,69.99,36.0,33.99,PayPal
1009408,2025-03-16,14779,Customer 14779,P1003,Bluetooth Speaker,Electronics,Northeast,Connecticut,Store,2,59.99,0.0,119.98,62.0,57.98,Credit Card
1009409,2025-04-21,13136,Customer 13136,P1013,Monitor Stand,Office,Southwest,Nevada,Online,3,64.99,0.2,155.98,93.0,62.98,Debit Card
1009410,2026-03-08,14059,Customer 14059,P1012,T-Shirt,Clothing,Southwest,Nevada,Store,2,24.99,0.1,44.98,20.0,24.98,Cash
1009411,2026-05-16,12951,Customer 12951,P1012,Wireless Headphones,Electronics,Southeast,South Carolina,Mobile App,2,79.99,0.15,135.98,84.0,51.98,Debit Card
1009412,2026-06-15,12871,Customer 12871,P1009,Portable Charger,Electronics,Southeast,North Carolina,Store,1,34.99,0.0,34.99,17.5,17.49,Credit Card
1009413,2025-05-17,10446,Customer 10446,P1007,Portable Charger,Electronics,Southeast,Florida,Store,3,34.99,0.1,94.47,52.5,41.97,Mobile Pay
1009414,2026-03-14,12444,Customer 12444,P1020,Water Bottle,Sports & Outdoors,West,Washington,Online,2,24.99,0.05,47.48,19.0,28.48,Credit Card
1009415,2026-01-05,13627,Customer 13627,P1018,Hoodie,Clothing,West,Oregon,Online,1,54.99,0.15,46.74,25.0,21.74,Cash
1009416,2025-11-05,13740,Customer 13740,P1004,Bluetooth Speaker,Electronics,Midwest,Michigan,Store,1,59.99,0.15,50.99,31.0,19.99,Mobile Pay
1009417,2025-03-26,11769,Customer 11769,P1013,T-Shirt,Clothing,Southeast,South Carolina,Online,1,24.99,0.0,24.99,10.0,14.99,Credit Card
1009418,2026-01-09,14792,Customer 14792,P1009,Running Shoes,Clothing,Southwest,New Mexico,Store,1,109.99,0.1,98.99,58.0,40.99,Mobile Pay
1009419,2025-02-25,10888,Customer 10888,P1018,Jeans,Clothing,Midwest,Ohio,Online,2,69.99,0.05,132.98,64.0,68.98,Mobile Pay
1009420,2025-10-18,11261,Customer 11261,P1017,Dumbbell Set,Sports & Outdoors,West,California,Mobile App,1,89.99,0.05,85.49,49.0,36.49,Credit Card
1009421,2025-07-07,13464,Customer 13464,P1014,Mechanical Keyboard,Office,Northeast,Massachusetts,Store,2,99.99,0.05,189.98,102.0,87.98,Mobile Pay
1009422,2025-01-21,10456,Customer 10456,P1024,Blender,Home & Kitchen,Northeast,Connecticut,Online,1,69.99,0.0,69.99,36.0,33.99,Mobile Pay
1009423,2025-07-24,12596,Customer 12596,P1014,Camping Tent,Sports & Outdoors,Midwest,Indiana,Mobile App,2,179.99,0.0,359.98,192.0,167.98,Cash
1009424,2026-04-21,13187,Customer 13187,P1003,Running Shoes,Clothing,Southeast,South Carolina,Mobile App,2,109.99,0.15,186.98,116.0,70.98,Credit Card
1009425,2026-02-26,11264,Customer 11264,P1003,Air Fryer,Home & Kitchen,Midwest,Illinois,Store,1,119.99,0.1,107.99,67.0,40.99,Mobile Pay
1009426,2025-05-08,11749,Customer 11749,P1022,Wireless Mouse,Office,Southwest,New Mexico,Mobile App,2,39.99,0.15,67.98,36.0,31.98,Credit Card
1009427,2026-02-10,12144,Customer 12144,P1017,Office Chair,Office,Northeast,New Jersey,Online,2,229.99,0.05,436.98,270.0,166.98,Debit Card
1009428,2025-06-21,11436,Customer 11436,P1020,Monitor Stand,Office,Midwest,Wisconsin,Store,1,64.99,0.15,55.24,31.0,24.24,Debit Card
1009429,2025-08-14,14050,Customer 14050,P1021,Office Chair,Office,Southwest,Arizona,Mobile App,2,229.99,0.1,413.98,270.0,143.98,Cash
1009430,2026-05-15,12178,Customer 12178,P1016,Portable Charger,Electronics,West,Colorado,Online,2,34.99,0.15,59.48,35.0,24.48,PayPal
1009431,2025-10-08,10904,Customer 10904,P1020,Mechanical Keyboard,Office,Midwest,Ohio,Store,2,99.99,0.05,189.98,102.0,87.98,Cash
1009432,2026-02-13,13095,Customer 13095,P1005,Blender,Home & Kitchen,Southeast,Georgia,Store,4,69.99,0.1,251.96,144.0,107.96,Cash
1009433,2026-06-24,12851,Customer 12851,P1009,Portable Charger,Electronics,Midwest,Indiana,Store,2,34.99,0.0,69.98,35.0,34.98,Credit Card
1009434,2025-10-28,10955,Customer 10955,P1013,Mechanical Keyboard,Office,Midwest,Wisconsin,Online,2,99.99,0.05,189.98,102.0,87.98,Debit Card
1009435,2025-09-25,10242,Customer 10242,P1018,Air Fryer,Home & Kitchen,Southwest,New Mexico,Store,1,119.99,0.0,119.99,67.0,52.99,PayPal
1009436,2025-05-19,12340,Customer 12340,P1017,Blender,Home & Kitchen,Midwest,Michigan,Store,2,69.99,0.0,139.98,72.0,67.98,Debit Card
1009437,2025-11-25,14741,Customer 14741,P1025,Smart Watch,Electronics,Southeast,South Carolina,Online,5,149.99,0.05,712.45,430.0,282.45,Debit Card
1009438,2026-03-26,12336,Customer 12336,P1002,Monitor Stand,Office,Southwest,New Mexico,Online,4,64.99,0.05,246.96,124.0,122.96,Cash
1009439,2026-06-04,11631,Customer 11631,P1002,Blender,Home & Kitchen,Midwest,Ohio,Online,3,69.99,0.15,178.47,108.0,70.47,Mobile Pay
1009440,2025-10-19,11125,Customer 11125,P1020,Wireless Headphones,Electronics,Northeast,Pennsylvania,Store,1,79.99,0.05,75.99,42.0,33.99,PayPal
1009441,2025-05-18,13810,Customer 13810,P1003,Running Shoes,Clothing,Midwest,Indiana,Online,1,109.99,0.0,109.99,58.0,51.99,Mobile Pay
1009442,2025-10-26,10007,Customer 10007,P1025,Desk Lamp,Office,West,Colorado,Store,5,49.99,0.2,199.96,120.0,79.96,Credit Card
1009443,2026-06-27,12663,Customer 12663,P1014,Desk Lamp,Office,Southwest,New Mexico,Online,3,49.99,0.0,149.97,72.0,77.97,Mobile Pay
1009444,2025-04-14,11029,Customer 11029,P1017,Office Chair,Office,Southeast,North Carolina,Store,2,229.99,0.0,459.98,270.0,189.98,Credit Card
1009445,2025-11-29,10228,Customer 10228,P1011,Air Fryer,Home & Kitchen,Southwest,Texas,Store,1,119.99,0.25,89.99,67.0,22.99,Debit Card
1009446,2025-08-28,10130,Customer 10130,P1010,USB-C Hub,Electronics,Southeast,Virginia,Online,1,39.99,0.1,35.99,19.0,16.99,Cash
1009447,2026-02-10,12329,Customer 12329,P1002,Coffee Maker,Home & Kitchen,Midwest,Illinois,Mobile App,2,89.99,0.0,179.98,96.0,83.98,Cash
1009448,2025-07-14,10176,Customer 10176,P1019,Running Shoes,Clothing,Midwest,Michigan,Online,2,109.99,0.05,208.98,116.0,92.98,Mobile Pay
1009449,2025-09-17,14941,Customer 14941,P1019,Mechanical Keyboard,Office,Southeast,Georgia,Store,1,99.99,0.0,99.99,51.0,48.99,PayPal
1009450,2025-06-10,12871,Customer 12871,P1012,T-Shirt,Clothing,Southeast,Virginia,Mobile App,2,24.99,0.05,47.48,20.0,27.48,Debit Card
1009451,2026-06-08,12301,Customer 12301,P1009,Hiking Backpack,Sports & Outdoors,West,Utah,Mobile App,1,99.99,0.05,94.99,51.0,43.99,Mobile Pay
1009452,2025-09-16,14951,Customer 14951,P1015,Electric Kettle,Home & Kitchen,Southeast,Virginia,Store,4,44.99,0.1,161.96,92.0,69.96,Mobile Pay
1009453,2026-05-12,13896,Customer 13896,P1007,Camping Tent,Sports & Outdoors,West,Utah,Store,2,179.99,0.0,359.98,192.0,167.98,PayPal
1009454,2026-04-05,11650,Customer 11650,P1001,T-Shirt,Clothing,Southwest,Texas,Online,4,24.99,0.0,99.96,40.0,59.96,Cash
1009455,2025-10-04,14077,Customer 14077,P1022,Monitor Stand,Office,Midwest,Indiana,Online,1,64.99,0.05,61.74,31.0,30.74,Cash
1009456,2025-06-22,14171,Customer 14171,P1012,Mechanical Keyboard,Office,Northeast,Connecticut,Store,1,99.99,0.1,89.99,51.0,38.99,Credit Card
1009457,2025-11-04,10005,Customer 10005,P1010,Mechanical Keyboard,Office,Southeast,South Carolina,Mobile App,3,99.99,0.0,299.97,153.0,146.97,Mobile Pay
1009458,2025-05-15,11981,Customer 11981,P1025,Portable Charger,Electronics,Northeast,Massachusetts,Mobile App,1,34.99,0.05,33.24,17.5,15.74,Debit Card
1009459,2025-09-28,14316,Customer 14316,P1014,USB-C Hub,Electronics,Midwest,Ohio,Store,2,39.99,0.2,63.98,38.0,25.98,Credit Card
1009460,2026-04-27,13297,Customer 13297,P1005,Coffee Maker,Home & Kitchen,West,Washington,Store,2,89.99,0.0,179.98,96.0,83.98,Credit Card
1009461,2026-01-02,14609,Customer 14609,P1001,Bluetooth Speaker,Electronics,West,Oregon,Store,2,59.99,0.0,119.98,62.0,57.98,Credit Card
1009462,2026-02-26,12385,Customer 12385,P1021,Bluetooth Speaker,Electronics,Northeast,Connecticut,Store,3,59.99,0.05,170.97,93.0,77.97,Credit Card
1009463,2025-10-27,10676,Customer 10676,P1005,Bluetooth Speaker,Electronics,Southeast,Virginia,Store,1,59.99,0.05,56.99,31.0,25.99,Mobile Pay
1009464,2025-11-05,14911,Customer 14911,P1010,Camping Tent,Sports & Outdoors,Northeast,Connecticut,Online,1,179.99,0.05,170.99,96.0,74.99,Mobile Pay
1009465,2025-11-24,11866,Customer 11866,P1018,USB-C Hub,Electronics,West,Utah,Online,1,39.99,0.0,39.99,19.0,20.99,PayPal
1009466,2026-01-07,13175,Customer 13175,P1007,Hiking Backpack,Sports & Outdoors,Southeast,North Carolina,Online,2,99.99,0.1,179.98,102.0,77.98,Cash
1009467,2025-06-03,12351,Customer 12351,P1023,Office Chair,Office,Southeast,South Carolina,Online,3,229.99,0.0,689.97,405.0,284.97,Credit Card
1009468,2025-02-16,12807,Customer 12807,P1024,Wireless Headphones,Electronics,Midwest,Michigan,Store,3,79.99,0.15,203.97,126.0,77.97,Credit Card
1009469,2025-04-30,14772,Customer 14772,P1013,USB-C Hub,Electronics,Midwest,Indiana,Store,2,39.99,0.0,79.98,38.0,41.98,Credit Card
1009470,2026-02-08,11746,Customer 11746,P1012,Smart Watch,Electronics,Southeast,Virginia,Online,3,149.99,0.25,337.48,258.0,79.48,Debit Card
1009471,2026-06-08,14989,Customer 14989,P1024,Air Fryer,Home & Kitchen,Southwest,Arizona,Online,2,119.99,0.0,239.98,134.0,105.98,Debit Card
1009472,2026-05-02,14073,Customer 14073,P1025,Portable Charger,Electronics,Northeast,Massachusetts,Store,1,34.99,0.2,27.99,17.5,10.49,Credit Card
1009473,2026-06-02,10252,Customer 10252,P1011,T-Shirt,Clothing,Northeast,New York,Online,3,24.99,0.05,71.22,30.0,41.22,Credit Card
1009474,2025-09-16,14979,Customer 14979,P1014,Air Fryer,Home & Kitchen,Northeast,New Jersey,Mobile App,2,119.99,0.05,227.98,134.0,93.98,Debit Card
1009475,2025-06-13,13115,Customer 13115,P1005,Office Chair,Office,Southeast,Florida,Mobile App,2,229.99,0.15,390.98,270.0,120.98,Cash
1009476,2026-04-05,11372,Customer 11372,P1011,Office Chair,Office,West,California,Online,3,229.99,0.0,689.97,405.0,284.97,Credit Card
1009477,2025-08-09,12969,Customer 12969,P1002,Jacket,Clothing,Midwest,Ohio,Online,1,119.99,0.0,119.99,63.0,56.99,Debit Card
1009478,2025-11-07,10657,Customer 10657,P1007,Water Bottle,Sports & Outdoors,Southwest,New Mexico,Online,1,24.99,0.0,24.99,9.5,15.49,PayPal
1009479,2026-05-23,14453,Customer 14453,P1007,Blender,Home & Kitchen,Southeast,Florida,Online,2,69.99,0.25,104.98,72.0,32.98,PayPal
1009480,2025-01-20,14858,Customer 14858,P1001,Electric Kettle,Home & Kitchen,Southwest,Arizona,Online,1,44.99,0.1,40.49,23.0,17.49,Credit Card
1009481,2026-03-04,14914,Customer 14914,P1007,Dumbbell Set,Sports & Outdoors,West,Utah,Online,1,89.99,0.05,85.49,49.0,36.49,Debit Card
1009482,2025-01-08,13542,Customer 13542,P1020,Yoga Mat,Sports & Outdoors,Southeast,Georgia,Mobile App,4,34.99,0.05,132.96,60.0,72.96,PayPal
1009483,2025-11-24,14466,Customer 14466,P1001,Jeans,Clothing,West,Oregon,Mobile App,4,69.99,0.15,237.97,128.0,109.97,Credit Card
1009484,2025-03-11,10294,Customer 10294,P1009,Jeans,Clothing,Midwest,Illinois,Store,2,69.99,0.0,139.98,64.0,75.98,Credit Card
1009485,2026-02-22,14838,Customer 14838,P1014,Electric Kettle,Home & Kitchen,Southwest,Oklahoma,Store,1,44.99,0.05,42.74,23.0,19.74,Credit Card
1009486,2026-06-11,11018,Customer 11018,P1019,Desk Lamp,Office,Southeast,South Carolina,Online,3,49.99,0.05,142.47,72.0,70.47,Credit Card
1009487,2025-10-24,14817,Customer 14817,P1022,Blender,Home & Kitchen,Southwest,Arizona,Store,3,69.99,0.0,209.97,108.0,101.97,Credit Card
1009488,2026-06-07,13794,Customer 13794,P1023,Office Chair,Office,Midwest,Michigan,Online,1,229.99,0.05,218.49,135.0,83.49,Debit Card
1009489,2026-01-14,13429,Customer 13429,P1025,Jeans,Clothing,West,California,Mobile App,3,69.99,0.1,188.97,96.0,92.97,Debit Card
1009490,2025-01-23,14571,Customer 14571,P1008,Air Fryer,Home & Kitchen,West,Washington,Online,1,119.99,0.1,107.99,67.0,40.99,PayPal
1009491,2025-07-18,10690,Customer 10690,P1008,Desk Lamp,Office,Southeast,North Carolina,Online,2,49.99,0.15,84.98,48.0,36.98,Cash
1009492,2025-07-21,10323,Customer 10323,P1008,Running Shoes,Clothing,West,Colorado,Online,1,109.99,0.0,109.99,58.0,51.99,Debit Card
1009493,2026-06-02,10711,Customer 10711,P1017,Bluetooth Speaker,Electronics,West,Utah,Store,4,59.99,0.2,191.97,124.0,67.97,Credit Card
1009494,2026-06-01,10581,Customer 10581,P1025,Wireless Mouse,Office,Midwest,Illinois,Store,1,39.99,0.25,29.99,18.0,11.99,Mobile Pay
1009495,2026-03-01,10161,Customer 10161,P1007,Jacket,Clothing,Northeast,New Jersey,Store,1,119.99,0.0,119.99,63.0,56.99,Mobile Pay
1009496,2025-10-29,10654,Customer 10654,P1011,Bluetooth Speaker,Electronics,Northeast,Massachusetts,Online,1,59.99,0.2,47.99,31.0,16.99,Debit Card
1009497,2025-02-03,12827,Customer 12827,P1006,Electric Kettle,Home & Kitchen,Northeast,New Jersey,Store,1,44.99,0.1,40.49,23.0,17.49,Debit Card
1009498,2026-03-09,14653,Customer 14653,P1021,Bluetooth Speaker,Electronics,Northeast,Massachusetts,Online,1,59.99,0.1,53.99,31.0,22.99,Cash
1009499,2025-08-13,10067,Customer 10067,P1010,Wireless Headphones,Electronics,West,Utah,Store,2,79.99,0.25,119.98,84.0,35.98,Debit Card
